user_id,user_risk_score,user_region,strategy_id,outcome
U00575,0.4,overseas,S0071,1
U04386,0.81,overseas,S0016,0
U00743,0.66,east,S0070,0
U02376,0.75,north,S0093,0
U03196,0.89,east,S0037,1
U01553,0.08,overseas,S0016,1
U00517,0.89,west,S0029,0
U00135,0.02,overseas,S0088,1
U04286,0.6,central,S0078,1
U00591,0.06,overseas,S0120,1
U01070,0.25,east,S0047,1
U01399,0.72,north,S0031,0
U01807,0.08,east,S0066,1
U04719,0.5,south,S0118,1
U00518,0.06,west,S0104,1
U03594,0.23,south,S0120,1
U01293,0.19,north,S0086,0
U04864,0.82,west,S0022,1
U02220,0.52,south,S0003,0
U04096,0.73,east,S0016,0
U01573,0.21,north,S0075,1
U03803,0.9,east,S0019,0
U03887,0.45,north,S0064,1
U03561,0.25,west,S0084,0
U01441,0.01,central,S0096,0
U04856,0.53,overseas,S0021,1
U00903,0.43,overseas,S0013,1
U01808,0.23,north,S0010,1
U04993,0.52,south,S0013,0
U02210,0.05,overseas,S0098,1
U03814,0.45,east,S0059,0
U01393,0.57,south,S0074,1
U01774,0.65,east,S0068,0
U02021,0.17,south,S0038,0
U04700,0.83,north,S0029,0
U04131,0.21,west,S0047,1
U01971,0.3,overseas,S0054,1
U02424,0.4,north,S0100,1
U03763,0.92,north,S0110,0
U03321,0.35,overseas,S0081,0
U00580,0.61,central,S0068,0
U04444,0.46,overseas,S0062,0
U00450,0.67,east,S0088,0
U03813,0.81,south,S0040,1
U01678,0.13,central,S0111,0
U04753,0.91,overseas,S0025,1
U02191,0.53,north,S0063,1
U04108,0.44,overseas,S0035,0
U03703,0.94,overseas,S0045,1
U03751,0.16,south,S0085,1
U02261,0.06,south,S0034,0
U00186,0.39,central,S0031,1
U03637,0.71,south,S0022,0
U04257,0.82,east,S0025,1
U04344,0.83,east,S0023,1
U02130,0.15,east,S0044,1
U02330,0.45,south,S0019,1
U01437,0.91,overseas,S0021,1
U00338,0.87,west,S0021,1
U00285,0.99,south,S0030,0
U04372,0.68,west,S0090,0
U02624,0.39,central,S0022,0
U02422,0.49,central,S0037,0
U03622,0.43,west,S0089,0
U00958,0.52,south,S0006,1
U04982,0.88,south,S0023,1
U00685,0.53,overseas,S0113,0
U04018,0.58,north,S0104,0
U03504,0.51,east,S0060,0
U04596,0.29,west,S0067,0
U02365,0.29,west,S0067,1
U04811,0.44,east,S0034,0
U00542,0.88,west,S0026,0
U02240,0.57,overseas,S0009,1
U03128,0.2,east,S0060,1
U03797,0.32,south,S0111,1
U02357,0.55,overseas,S0002,1
U02271,0.69,central,S0038,0
U03573,0.89,west,S0088,0
U04713,0.1,central,S0101,1
U01110,0.42,east,S0023,1
U02390,0.68,central,S0052,0
U04906,0.86,east,S0060,0
U02970,0.23,south,S0114,1
U03973,0.68,south,S0050,0
U01544,0.87,overseas,S0074,0
U04515,0.94,west,S0019,1
U01076,0.84,east,S0021,0
U04896,0.69,south,S0002,0
U00972,0.34,south,S0060,1
U01067,0.83,north,S0029,0
U00349,0.01,overseas,S0084,1
U02073,0.12,north,S0048,0
U01683,0.46,overseas,S0046,1
U02273,0.8,south,S0080,1
U04672,0.33,north,S0093,0
U01408,0.86,overseas,S0022,0
U03889,0.58,west,S0007,1
U02907,0.83,central,S0019,0
U02575,0.04,south,S0104,0
U04565,0.72,west,S0023,1
U02556,0.95,south,S0023,0
U03506,0.03,west,S0024,1
U04028,0.82,central,S0019,1
U03235,0.58,north,S0011,1
U01631,0.58,west,S0068,0
U02282,0.93,central,S0037,0
U02918,0.58,west,S0113,1
U03725,0.1,west,S0089,1
U00433,0.85,north,S0105,0
U02679,0.25,north,S0074,0
U03818,0.26,west,S0115,1
U04429,0.69,north,S0088,0
U02577,0.83,north,S0030,0
U02483,0.75,west,S0040,1
U00897,0.55,central,S0037,0
U04606,0.85,west,S0031,0
U02890,0.79,north,S0016,1
U03002,0.62,north,S0102,0
U03508,0.51,east,S0056,1
U02557,0.67,north,S0088,1
U00162,0.41,overseas,S0117,0
U03451,0.28,central,S0101,1
U03198,0.43,west,S0054,1
U04119,0.9,south,S0025,0
U01653,0.65,north,S0115,1
U02173,0.4,west,S0080,0
U00754,0.87,central,S0019,0
U04351,0.46,north,S0020,0
U02457,0.56,south,S0017,0
U03713,0.86,north,S0030,0
U04726,0.6,overseas,S0098,0
U04365,0.96,west,S0044,0
U02985,0.47,overseas,S0020,0
U03361,0.65,north,S0027,1
U02352,0.78,central,S0022,1
U01573,0.32,east,S0116,0
U03458,0.71,south,S0016,1
U02276,0.75,north,S0112,0
U00454,0.73,central,S0019,0
U03335,0.9,north,S0040,0
U01934,0.29,north,S0118,0
U04303,0.35,south,S0101,1
U04787,0.94,overseas,S0026,1
U00876,0.39,west,S0118,1
U04371,0.68,east,S0031,0
U02276,0.98,east,S0025,0
U00173,0.97,north,S0044,0
U01964,0.15,overseas,S0024,0
U01000,0.47,west,S0066,0
U02094,0.68,south,S0051,0
U02599,0.93,west,S0023,0
U04028,0.52,east,S0007,0
U02138,0.51,central,S0036,0
U03714,0.93,overseas,S0037,1
U01115,0.08,east,S0086,1
U02045,0.69,overseas,S0119,0
U02617,0.66,south,S0078,0
U02309,0.17,south,S0105,0
U04673,0.38,central,S0055,0
U03789,0.28,south,S0120,1
U02132,0.38,south,S0008,1
U04308,0.68,west,S0112,1
U01665,0.34,east,S0112,1
U03534,0.88,east,S0022,1
U03347,0.71,east,S0029,0
U03029,0.59,north,S0049,0
U03257,0.91,overseas,S0031,1
U00781,0.42,south,S0023,0
U04901,0.94,north,S0031,1
U03234,0.74,central,S0021,1
U04127,0.5,west,S0061,0
U03547,0.05,north,S0032,0
U02302,0.98,east,S0057,0
U02161,0.53,south,S0072,0
U01240,0.68,overseas,S0084,1
U00448,0.01,east,S0110,1
U04055,0.14,overseas,S0110,1
U01213,0.04,east,S0091,0
U02235,0.6,south,S0001,0
U04676,0.37,south,S0047,0
U00213,0.39,north,S0118,0
U00869,0.75,north,S0040,0
U03720,0.78,overseas,S0016,0
U03712,0.62,overseas,S0117,1
U00399,0.78,north,S0030,0
U03125,0.1,south,S0026,1
U01706,0.31,east,S0050,1
U04022,0.92,east,S0079,1
U00788,0.85,west,S0026,1
U04613,0.73,west,S0080,1
U03490,0.21,west,S0050,0
U04320,0.86,east,S0019,0
U03913,0.7,overseas,S0096,0
U02421,0.57,north,S0033,0
U00775,0.62,east,S0078,1
U04125,0.3,west,S0092,0
U00371,0.35,east,S0110,0
U03686,0.78,south,S0019,0
U04949,0.27,west,S0081,1
U00109,0.19,overseas,S0119,0
U02481,0.99,east,S0040,0
U02480,0.05,south,S0082,1
U01542,0.76,overseas,S0022,1
U04413,0.12,west,S0108,1
U01361,0.92,west,S0111,1
U03683,0.46,central,S0106,1
U00065,0.34,west,S0032,0
U04882,1.0,north,S0029,0
U03997,0.02,north,S0101,1
U02195,0.83,west,S0031,0
U02841,0.53,south,S0053,1
U03590,0.09,overseas,S0119,0
U03838,0.12,overseas,S0107,0
U02952,0.94,south,S0023,0
U00707,0.74,south,S0029,1
U03408,0.85,south,S0016,0
U02940,0.81,south,S0030,1
U00522,0.43,south,S0055,1
U02788,0.93,central,S0021,0
U04223,0.73,north,S0069,0
U00909,0.93,central,S0019,0
U00344,0.45,north,S0104,1
U02394,0.93,west,S0019,1
U02980,0.44,south,S0027,0
U00054,0.32,east,S0091,1
U03051,0.82,overseas,S0021,0
U04339,0.47,west,S0027,0
U04229,0.81,north,S0016,0
U04239,0.73,east,S0021,1
U03222,0.9,overseas,S0031,1
U04259,0.83,overseas,S0023,0
U02570,0.7,east,S0120,0
U03310,0.46,central,S0040,0
U02829,0.93,west,S0023,1
U04403,0.62,overseas,S0114,0
U02326,0.2,east,S0091,1
U04424,0.47,east,S0033,1
U00492,0.78,central,S0016,0
U01022,0.57,north,S0016,0
U04765,0.67,overseas,S0039,1
U02452,0.31,overseas,S0089,0
U04258,0.73,central,S0025,1
U01201,0.95,north,S0026,0
U03902,0.03,overseas,S0118,1
U03235,0.88,overseas,S0029,0
U04011,0.83,south,S0021,0
U03750,0.28,central,S0094,1
U00268,0.98,east,S0048,0
U03348,0.15,east,S0090,1
U02498,0.79,west,S0021,1
U04831,0.68,east,S0094,1
U04005,0.22,north,S0027,1
U02538,0.67,west,S0039,1
U01135,0.54,west,S0010,0
U02665,0.25,central,S0095,0
U02778,0.69,west,S0006,0
U00204,0.64,overseas,S0048,0
U00698,0.25,central,S0077,1
U03899,0.41,overseas,S0092,0
U02253,0.77,overseas,S0078,0
U04371,0.82,north,S0016,1
U01479,0.66,east,S0046,1
U00814,0.49,south,S0046,1
U03337,0.72,east,S0040,1
U03195,0.06,east,S0088,1
U01963,0.88,west,S0030,1
U00943,0.13,central,S0111,1
U01915,0.71,central,S0087,0
U04545,0.74,central,S0019,0
U04100,0.39,east,S0091,0
U04404,0.99,central,S0016,0
U02370,0.75,north,S0071,0
U02056,0.81,east,S0054,0
U04181,0.06,central,S0100,1
U01008,0.92,east,S0054,0
U02608,0.98,overseas,S0040,1
U02015,0.8,south,S0031,1
U01096,0.7,west,S0041,0
U03385,0.61,west,S0115,1
U00636,0.67,overseas,S0008,1
U03084,0.81,south,S0041,1
U03035,0.83,south,S0023,0
U02932,0.33,overseas,S0095,1
U04046,0.71,west,S0079,1
U01607,0.89,north,S0077,0
U01397,0.6,central,S0039,0
U00536,0.62,south,S0077,0
U04286,0.78,overseas,S0040,0
U02072,0.96,north,S0044,0
U02647,0.7,east,S0074,1
U02962,0.41,overseas,S0058,0
U04362,0.4,south,S0117,0
U01849,0.83,north,S0053,1
U02547,0.25,north,S0082,1
U02739,0.77,west,S0025,0
U02733,0.47,north,S0120,0
U00784,0.87,north,S0083,0
U00533,0.72,west,S0031,0
U00539,0.02,north,S0105,1
U03368,0.24,overseas,S0070,1
U03508,0.89,east,S0037,0
U03720,0.58,north,S0079,0
U04857,0.76,central,S0030,1
U03449,0.59,south,S0043,1
U02554,0.55,overseas,S0100,0
U04434,0.74,east,S0023,1
U00067,0.6,south,S0073,0
U04584,0.83,south,S0093,0
U02798,0.19,overseas,S0039,0
U04739,0.5,east,S0011,1
U00346,0.68,overseas,S0055,1
U01747,0.29,east,S0065,1
U01510,0.7,north,S0042,0
U01167,0.08,central,S0024,1
U00244,0.11,south,S0012,1
U04543,0.08,south,S0047,1
U01125,0.64,north,S0054,1
U01968,0.51,south,S0120,0
U00536,0.35,south,S0053,1
U03066,0.53,overseas,S0043,0
U04812,0.21,south,S0084,1
U02295,0.96,central,S0054,0
U03856,0.88,south,S0037,0
U03066,0.54,east,S0034,0
U04054,0.57,overseas,S0118,0
U01698,0.08,south,S0100,1
U03090,0.68,east,S0046,1
U00689,0.21,south,S0110,1
U02756,0.54,west,S0072,1
U03133,0.18,east,S0063,0
U02413,0.85,overseas,S0023,0
U00807,0.14,central,S0093,1
U02049,0.64,overseas,S0093,0
U01130,0.93,overseas,S0023,1
U02454,0.14,west,S0038,0
U00098,0.55,south,S0095,1
U01720,0.55,central,S0110,1
U00704,0.46,overseas,S0029,0
U04575,0.06,south,S0081,1
U02906,0.53,overseas,S0115,1
U04809,0.31,south,S0102,1
U04940,0.87,west,S0094,0
U00522,0.46,north,S0069,0
U02496,0.04,central,S0119,1
U01530,0.36,west,S0095,1
U04296,0.02,central,S0101,0
U03366,0.7,south,S0031,0
U03187,0.96,south,S0060,0
U03890,0.23,east,S0113,0
U03760,0.0,south,S0106,1
U02023,0.67,west,S0037,1
U00747,0.35,west,S0100,1
U01435,0.45,central,S0030,1
U01503,0.73,overseas,S0056,0
U01294,0.25,east,S0045,0
U01780,0.82,central,S0025,1
U00862,0.63,west,S0017,1
U00366,0.42,overseas,S0030,1
U03272,0.82,north,S0040,0
U02680,0.84,west,S0030,0
U03586,0.33,south,S0082,1
U01452,0.21,west,S0081,1
U01258,0.45,overseas,S0075,1
U00392,0.94,overseas,S0037,0
U03200,0.83,central,S0026,0
U02046,0.47,north,S0042,0
U02762,0.9,north,S0019,0
U01376,0.71,central,S0025,1
U01553,0.98,west,S0048,1
U00868,0.45,west,S0001,1
U03759,0.26,east,S0064,1
U01791,0.63,west,S0087,0
U04663,0.38,central,S0105,1
U01089,0.59,overseas,S0071,1
U00145,0.88,west,S0040,1
U04813,0.7,north,S0008,1
U03511,0.89,north,S0029,1
U01243,0.59,south,S0119,0
U03636,0.8,east,S0016,0
U03399,0.79,north,S0040,1
U01985,0.02,overseas,S0015,0
U03126,0.46,overseas,S0072,1
U01577,0.4,south,S0092,1
U01675,0.03,overseas,S0091,0
U02007,0.58,east,S0069,0
U01650,0.31,north,S0024,1
U01375,0.53,central,S0010,0
U03949,0.15,north,S0060,1
U01252,0.45,west,S0030,1
U04606,0.72,south,S0022,1
U01554,0.34,overseas,S0072,1
U03407,0.99,east,S0023,0
U04820,0.35,north,S0117,1
U03575,0.93,overseas,S0040,0
U03017,0.9,west,S0022,0
U02961,0.9,overseas,S0021,1
U03732,0.74,south,S0037,0
U00102,0.04,overseas,S0026,0
U00659,0.46,west,S0068,1
U02476,0.56,west,S0027,0
U00729,0.23,east,S0058,0
U03261,0.7,south,S0081,1
U03423,0.6,overseas,S0012,1
U01101,0.07,north,S0094,1
U00484,0.94,south,S0026,1
U00895,0.75,east,S0019,1
U02803,0.09,west,S0047,1
U02180,0.7,central,S0083,1
U04279,0.81,central,S0098,0
U03877,0.88,east,S0025,0
U01963,0.9,west,S0025,0
U00821,0.35,west,S0049,1
U01007,0.78,overseas,S0022,1
U03893,0.6,north,S0101,1
U02951,0.99,overseas,S0029,1
U03970,0.58,north,S0071,0
U00823,0.79,south,S0030,0
U04134,0.2,north,S0116,0
U03825,0.18,north,S0115,1
U01734,0.38,overseas,S0108,0
U00240,0.37,west,S0055,0
U03902,0.9,overseas,S0030,0
U04031,0.28,south,S0039,1
U02812,0.62,overseas,S0036,0
U03580,0.77,north,S0019,1
U04852,0.92,north,S0021,0
U03115,0.4,north,S0093,0
U03471,0.51,overseas,S0089,0
U04929,0.43,north,S0030,1
U02432,0.85,west,S0023,1
U00282,0.49,overseas,S0077,1
U01768,0.61,west,S0062,1
U01726,0.98,south,S0016,0
U01467,0.92,east,S0091,0
U04489,0.53,west,S0106,0
U04325,0.78,south,S0030,1
U01073,0.64,north,S0100,0
U01341,0.53,west,S0050,1
U01603,0.7,overseas,S0087,0
U01210,0.69,overseas,S0084,1
U03882,0.02,central,S0078,1
U01218,0.82,north,S0026,1
U04884,0.9,west,S0037,0
U03799,0.9,east,S0029,1
U00984,0.05,overseas,S0073,1
U04808,0.57,east,S0007,0
U01484,0.7,overseas,S0037,1
U02665,0.36,central,S0082,1
U04395,0.86,north,S0031,0
U01017,0.76,overseas,S0052,0
U01475,0.18,east,S0089,1
U01321,0.1,north,S0088,1
U02979,0.75,overseas,S0023,1
U04256,0.79,central,S0031,0
U02564,0.7,east,S0033,1
U00812,0.71,north,S0023,0
U01764,0.88,south,S0023,1
U03458,0.1,west,S0051,1
U00683,0.9,overseas,S0022,1
U02207,0.91,south,S0031,0
U04190,0.83,south,S0026,1
U04945,0.11,central,S0116,1
U02699,0.81,east,S0021,0
U01850,0.04,south,S0087,0
U01012,0.29,east,S0112,1
U02859,0.96,central,S0019,0
U01399,0.63,south,S0075,0
U03299,0.44,north,S0010,0
U01169,0.62,north,S0104,0
U02041,0.83,west,S0025,0
U04115,0.38,central,S0015,1
U00713,0.82,east,S0046,1
U01967,0.75,north,S0023,0
U04038,0.7,west,S0009,0
U04219,0.9,central,S0026,1
U01558,0.92,overseas,S0030,0
U02001,0.9,central,S0016,0
U01381,0.96,central,S0052,1
U01093,0.69,west,S0011,1
U00928,0.6,central,S0088,1
U03958,0.09,overseas,S0066,1
U02498,0.99,central,S0043,0
U04000,0.0,west,S0103,1
U02865,0.76,east,S0026,1
U00695,0.67,west,S0072,1
U02050,0.16,east,S0092,1
U02208,0.18,west,S0103,0
U00048,0.66,south,S0059,1
U03233,0.5,north,S0053,0
U02178,0.2,west,S0049,1
U03276,0.68,west,S0047,0
U01034,0.2,overseas,S0102,1
U04892,0.83,east,S0019,0
U02030,0.92,south,S0019,0
U02027,0.83,west,S0019,0
U04116,0.76,central,S0021,1
U01084,0.48,south,S0108,1
U01636,0.02,west,S0095,1
U03491,0.55,overseas,S0048,1
U02299,0.91,south,S0016,1
U00005,0.3,south,S0098,0
U00826,0.48,west,S0060,1
U00112,0.93,south,S0040,0
U04825,0.51,overseas,S0078,1
U00872,0.3,north,S0093,1
U03652,0.72,central,S0023,0
U01655,0.45,south,S0076,0
U04591,0.97,west,S0019,0
U00555,0.56,central,S0091,0
U01057,0.38,north,S0053,0
U03257,0.56,central,S0091,0
U04173,0.63,west,S0014,1
U01311,0.58,north,S0113,0
U04302,0.34,east,S0076,1
U01835,0.1,north,S0058,0
U02216,0.72,south,S0094,0
U00012,0.89,east,S0040,0
U02164,0.82,central,S0016,0
U00086,0.77,east,S0016,0
U04779,0.3,west,S0017,0
U04951,0.65,south,S0054,0
U03240,0.09,overseas,S0090,0
U00768,0.54,south,S0072,0
U01478,0.71,south,S0066,0
U01539,0.03,south,S0106,1
U04316,0.3,north,S0065,1
U00902,0.93,overseas,S0049,1
U00685,0.38,central,S0081,0
U00872,0.65,overseas,S0049,1
U04611,0.94,east,S0021,1
U04453,0.89,north,S0016,1
U02431,0.35,west,S0095,1
U03500,0.51,east,S0065,0
U00921,0.7,south,S0059,1
U02734,0.37,north,S0039,1
U03512,0.58,overseas,S0020,0
U02352,0.43,west,S0017,0
U00626,0.96,south,S0021,1
U03200,0.64,west,S0088,0
U02282,0.13,south,S0105,1
U04049,0.61,west,S0022,1
U02015,0.56,central,S0035,0
U01886,0.57,west,S0015,0
U01927,0.46,north,S0071,0
U00903,0.14,south,S0090,0
U04518,0.97,south,S0022,1
U01129,0.28,south,S0082,1
U03480,0.61,overseas,S0031,0
U01296,0.15,north,S0081,1
U03412,0.07,overseas,S0114,1
U02454,0.62,west,S0081,1
U01278,0.26,central,S0073,1
U03248,0.9,west,S0023,0
U04112,0.47,south,S0046,0
U01026,0.82,north,S0021,0
U04582,0.72,overseas,S0025,0
U03319,0.75,east,S0022,1
U00856,0.24,east,S0099,1
U00873,0.24,east,S0093,1
U00266,0.03,central,S0117,0
U03964,0.13,east,S0103,0
U03262,0.49,west,S0009,0
U00798,0.67,central,S0050,1
U03131,0.66,north,S0050,0
U00646,0.73,overseas,S0022,0
U01154,0.75,central,S0040,0
U04287,0.8,south,S0025,0
U03530,0.29,overseas,S0094,0
U04972,0.06,overseas,S0007,0
U01169,0.79,north,S0029,1
U02422,0.11,east,S0085,1
U03775,0.19,east,S0069,0
U01151,0.99,west,S0023,1
U01057,0.55,central,S0104,1
U03385,0.48,overseas,S0044,0
U02006,0.87,south,S0059,0
U04671,0.42,west,S0086,1
U03838,0.97,west,S0021,0
U03252,0.76,east,S0025,0
U03984,0.3,north,S0083,1
U03850,0.09,central,S0119,0
U00512,0.81,west,S0094,1
U00188,0.91,east,S0021,1
U00568,0.03,overseas,S0107,1
U02126,0.02,west,S0100,1
U02862,0.84,central,S0021,0
U03579,0.61,west,S0116,0
U04892,0.29,central,S0061,0
U02593,0.36,south,S0101,1
U03330,0.29,west,S0009,0
U04739,0.09,south,S0115,0
U04923,0.5,south,S0117,0
U03034,0.7,east,S0008,0
U03736,0.51,central,S0022,1
U01441,0.51,central,S0035,0
U02335,0.91,west,S0040,0
U00813,0.94,north,S0016,0
U03370,0.3,central,S0007,0
U04124,0.41,east,S0094,1
U03725,0.43,west,S0103,0
U03801,0.65,overseas,S0106,1
U03070,0.85,east,S0057,0
U03398,0.7,west,S0042,1
U03068,0.86,overseas,S0025,1
U04688,0.77,west,S0037,1
U00423,0.87,south,S0065,0
U01424,0.5,south,S0007,0
U01035,0.59,west,S0097,0
U01303,0.76,north,S0016,0
U04861,0.25,central,S0006,1
U00208,0.74,west,S0025,1
U01817,0.21,south,S0065,0
U00424,0.37,overseas,S0118,0
U00909,0.58,north,S0057,0
U00761,0.34,south,S0112,0
U03390,0.38,north,S0107,1
U02569,0.84,south,S0016,0
U04648,0.96,north,S0103,0
U04916,0.45,overseas,S0048,1
U00243,0.56,south,S0064,1
U01778,0.06,north,S0049,1
U03946,0.04,overseas,S0099,1
U04062,0.68,south,S0053,0
U02303,0.73,central,S0022,0
U03997,0.53,central,S0021,0
U04975,0.46,east,S0045,1
U00277,0.78,west,S0037,0
U04346,0.41,south,S0108,0
U02931,0.09,east,S0101,1
U02610,0.92,south,S0025,0
U04601,0.11,south,S0087,1
U04980,0.94,overseas,S0037,1
U03566,0.5,south,S0072,1
U02249,0.44,south,S0038,1
U04722,0.01,central,S0030,1
U03300,0.21,central,S0082,1
U00780,0.82,east,S0025,1
U04559,0.85,north,S0040,0
U04042,0.99,north,S0080,1
U01836,0.0,north,S0028,1
U00722,0.36,east,S0075,0
U00431,0.31,north,S0100,1
U02698,0.94,west,S0021,0
U04780,0.44,south,S0107,0
U01003,0.47,west,S0018,1
U03955,0.11,east,S0063,1
U01986,0.92,south,S0019,0
U00494,0.27,west,S0053,1
U02789,0.24,central,S0101,0
U02555,0.9,central,S0021,1
U02979,0.54,central,S0026,1
U02277,0.61,central,S0010,0
U00878,0.77,west,S0016,1
U04350,0.48,central,S0068,1
U03252,0.55,north,S0024,1
U03134,0.83,east,S0021,0
U04339,0.86,north,S0037,1
U00910,0.02,north,S0096,1
U00828,0.35,overseas,S0066,1
U01802,0.96,east,S0021,0
U02848,0.91,east,S0019,1
U03906,0.96,overseas,S0025,0
U01366,0.36,south,S0031,1
U00171,0.11,north,S0081,1
U03882,0.55,south,S0003,0
U04648,0.79,south,S0021,0
U00770,0.32,east,S0103,0
U02109,0.78,west,S0025,1
U02734,0.93,central,S0023,0
U00170,0.16,south,S0050,1
U00254,0.3,west,S0086,1
U03095,0.99,overseas,S0029,0
U04317,0.36,east,S0026,1
U02264,0.41,central,S0040,1
U03728,0.64,east,S0041,1
U01206,0.45,east,S0011,1
U02362,0.12,west,S0099,0
U01012,0.12,west,S0081,1
U01129,0.48,central,S0036,1
U00705,0.74,overseas,S0031,0
U02383,0.19,east,S0105,1
U00804,0.98,central,S0031,1
U02642,0.74,south,S0026,0
U02467,0.49,overseas,S0012,1
U03580,0.21,overseas,S0103,1
U03504,0.69,west,S0076,1
U03449,0.06,east,S0078,1
U01043,0.97,east,S0026,1
U00049,0.63,central,S0004,1
U02214,0.89,east,S0023,0
U02715,0.74,central,S0040,0
U01680,0.57,west,S0050,1
U02547,0.98,west,S0022,1
U00001,0.35,central,S0094,1
U00202,0.83,north,S0060,0
U01508,0.95,central,S0031,0
U01010,0.59,south,S0056,1
U04479,0.19,east,S0078,1
U02255,0.61,north,S0028,1
U02322,0.57,north,S0003,0
U03642,0.36,south,S0110,1
U01297,0.66,central,S0074,1
U00515,0.06,overseas,S0062,1
U01148,0.31,east,S0005,0
U03963,0.54,overseas,S0073,0
U04305,0.28,central,S0023,1
U03308,0.01,overseas,S0087,1
U04092,0.84,south,S0096,0
U01426,0.82,west,S0044,0
U00938,0.3,west,S0079,1
U00242,0.8,overseas,S0021,0
U04701,0.46,west,S0019,1
U01328,0.56,south,S0042,0
U00789,0.32,north,S0107,1
U00590,0.6,overseas,S0032,1
U01700,0.54,east,S0076,0
U00551,0.59,north,S0009,0
U02444,0.2,north,S0062,1
U02375,0.78,overseas,S0021,0
U00613,0.47,central,S0113,1
U00465,0.67,central,S0017,0
U00265,0.48,east,S0084,1
U04482,0.8,overseas,S0044,1
U00598,0.87,central,S0016,1
U00580,0.88,central,S0076,0
U01061,0.02,north,S0095,1
U03535,0.63,south,S0044,1
U01608,0.66,overseas,S0002,0
U00428,0.51,south,S0028,0
U00947,0.67,east,S0062,1
U00475,0.04,north,S0115,1
U00123,0.77,north,S0021,1
U02316,0.14,overseas,S0019,1
U03259,0.44,north,S0075,1
U02925,0.96,west,S0025,0
U02398,0.77,east,S0030,0
U00443,0.52,central,S0006,1
U01124,0.86,east,S0022,1
U01163,0.09,west,S0070,0
U00175,0.41,east,S0020,0
U00693,0.34,west,S0105,1
U00364,0.15,overseas,S0084,1
U00257,0.5,north,S0102,0
U02151,0.88,north,S0031,1
U03503,0.98,north,S0076,0
U02355,0.98,west,S0040,0
U04251,0.38,west,S0056,1
U00125,0.27,east,S0096,0
U02424,0.52,central,S0058,0
U04981,0.12,overseas,S0097,0
U03636,0.53,west,S0063,1
U04560,0.02,north,S0120,1
U00525,0.48,east,S0072,1
U01430,0.25,north,S0083,1
U04152,0.87,north,S0022,1
U02123,0.7,east,S0003,0
U02865,0.2,north,S0096,1
U04673,0.65,west,S0068,0
U01173,0.24,east,S0107,0
U03070,0.69,central,S0064,1
U01230,0.71,central,S0025,1
U04164,0.91,south,S0031,1
U01230,0.7,north,S0095,0
U04706,0.92,central,S0030,0
U04974,0.56,west,S0053,0
U02401,0.8,east,S0025,0
U00946,0.83,west,S0025,0
U00627,0.9,central,S0026,1
U01027,0.77,west,S0037,1
U02133,0.8,north,S0026,1
U01216,0.59,south,S0110,1
U00990,0.63,overseas,S0087,1
U00280,0.71,south,S0089,0
U04337,0.97,east,S0040,0
U02404,0.36,east,S0120,1
U00371,0.37,west,S0029,0
U03570,0.19,south,S0078,0
U04173,0.36,central,S0110,1
U03593,0.29,east,S0007,1
U04042,0.57,central,S0028,1
U03147,0.45,south,S0054,1
U02280,0.58,north,S0051,1
U02244,0.47,south,S0057,0
U00870,0.9,south,S0030,0
U01384,0.36,central,S0093,1
U00212,0.48,central,S0029,0
U03718,0.04,overseas,S0008,1
U03542,0.43,south,S0088,0
