user_id,event_sequence,country,device_type,membership,rage_clicks_5m,policy_views_5m,cart_additions_5m,active_session_duration,total_events,churned
user_111,"[""purchase"", ""add_to_cart"", ""remove_from_cart"", ""page_view"", ""view_returns"", ""check_policy""]",FR,desktop,enterprise,0,0,3,466.03324603585554,79,1
user_112,"[""add_to_cart"", ""contact_support"", ""contact_support"", ""add_to_cart"", ""view_item"", ""wishlist_add"", ""page_view"", ""check_policy"", ""check_policy"", ""wishlist_add"", ""view_item""]",US,tablet,enterprise,0,0,1,356.28743885741073,36,0
user_113,"[""view_returns"", ""page_view"", ""rage_click"", ""check_policy"", ""add_to_cart"", ""view_returns"", ""check_policy"", ""search"", ""view_returns"", ""purchase"", ""rage_click""]",US,desktop,premium,1,0,3,135.52645646552315,63,0
user_114,"[""begin_checkout"", ""add_to_cart"", ""add_to_cart"", ""page_view"", ""wishlist_add"", ""view_returns"", ""view_item"", ""add_to_cart"", ""view_returns"", ""view_returns"", ""search"", ""remove_from_cart"", ""remove_from_cart"", ""begin_checkout"", ""purchase"", ""begin_checkout"", ""check_policy"", ""view_item"", ""check_policy""]",IN,tablet,premium,1,0,2,244.45060565993853,33,1
user_115,"[""check_policy"", ""page_view"", ""check_policy"", ""begin_checkout"", ""add_to_cart"", ""add_to_cart"", ""remove_from_cart"", ""wishlist_add"", ""view_item"", ""view_item"", ""page_view"", ""begin_checkout"", ""remove_from_cart"", ""search""]",JP,mobile,premium,1,0,2,787.9303132062595,43,1
user_116,"[""view_item"", ""add_to_cart"", ""check_policy"", ""check_policy"", ""wishlist_add"", ""remove_from_cart"", ""begin_checkout"", ""begin_checkout"", ""purchase"", ""rage_click"", ""view_item"", ""begin_checkout"", ""wishlist_add"", ""add_to_cart""]",BR,tablet,enterprise,0,0,3,147.09942939980291,31,1
user_117,"[""contact_support"", ""purchase"", ""wishlist_add"", ""view_returns"", ""page_view"", ""contact_support"", ""view_returns"", ""search""]",FR,desktop,enterprise,0,1,0,87.26791424690025,97,0
user_118,"[""check_policy"", ""page_view"", ""view_item"", ""add_to_cart"", ""page_view"", ""rage_click"", ""view_returns"", ""view_item"", ""rage_click"", ""check_policy"", ""rage_click"", ""purchase"", ""purchase"", ""search"", ""remove_from_cart"", ""contact_support"", ""contact_support"", ""view_item""]",DE,mobile,enterprise,2,2,2,219.76565107734615,72,0
user_119,"[""begin_checkout"", ""search"", ""purchase"", ""view_item"", ""begin_checkout"", ""contact_support"", ""remove_from_cart"", ""rage_click"", ""purchase"", ""view_item"", ""page_view""]",IN,mobile,premium,0,1,1,105.86259941764126,45,0
user_120,"[""rage_click"", ""purchase"", ""contact_support"", ""wishlist_add"", ""check_policy"", ""begin_checkout"", ""contact_support"", ""purchase"", ""begin_checkout""]",FR,desktop,free,1,1,0,91.06907640973122,93,1
user_121,"[""rage_click"", ""purchase"", ""search"", ""view_returns"", ""view_item"", ""wishlist_add"", ""rage_click"", ""begin_checkout"", ""check_policy"", ""contact_support"", ""page_view"", ""contact_support"", ""begin_checkout"", ""wishlist_add"", ""contact_support""]",BR,desktop,free,0,0,0,452.6108801210251,70,0
user_122,"[""view_item"", ""wishlist_add"", ""purchase"", ""search"", ""page_view"", ""add_to_cart"", ""begin_checkout"", ""remove_from_cart"", ""add_to_cart"", ""contact_support"", ""begin_checkout"", ""search"", ""view_returns"", ""search"", ""remove_from_cart"", ""page_view"", ""search"", ""check_policy""]",FR,mobile,free,0,0,1,664.4707902123122,91,0
user_123,"[""add_to_cart"", ""purchase"", ""view_item"", ""check_policy"", ""view_returns"", ""purchase"", ""purchase"", ""begin_checkout"", ""view_returns"", ""page_view"", ""contact_support"", ""remove_from_cart""]",CN,tablet,free,0,0,1,209.33739401036888,51,0
user_124,"[""remove_from_cart"", ""add_to_cart"", ""add_to_cart"", ""remove_from_cart"", ""search"", ""page_view"", ""search"", ""search"", ""view_item"", ""rage_click"", ""contact_support"", ""view_item"", ""begin_checkout"", ""rage_click"", ""rage_click"", ""view_returns"", ""page_view"", ""page_view"", ""rage_click""]",DE,tablet,free,0,0,1,453.9423957441565,42,0
user_125,"[""search"", ""view_returns"", ""contact_support"", ""rage_click"", ""check_policy"", ""add_to_cart"", ""add_to_cart"", ""view_item"", ""begin_checkout"", ""wishlist_add"", ""wishlist_add"", ""add_to_cart"", ""purchase"", ""view_item"", ""wishlist_add"", ""add_to_cart"", ""begin_checkout""]",IN,tablet,enterprise,1,0,2,62.14025124204466,83,0
user_126,"[""search"", ""search"", ""page_view"", ""page_view"", ""contact_support"", ""rage_click"", ""check_policy"", ""page_view"", ""wishlist_add"", ""view_returns"", ""add_to_cart"", ""view_returns"", ""begin_checkout"", ""page_view"", ""check_policy"", ""begin_checkout""]",DE,desktop,premium,0,1,3,237.98508501141637,18,1
user_127,"[""purchase"", ""view_returns"", ""rage_click"", ""view_item"", ""rage_click"", ""wishlist_add"", ""search"", ""contact_support"", ""rage_click"", ""contact_support""]",FR,mobile,free,0,0,2,303.3452566228736,34,1
user_128,"[""contact_support"", ""check_policy"", ""page_view"", ""check_policy"", ""contact_support"", ""begin_checkout"", ""purchase"", ""contact_support"", ""check_policy"", ""begin_checkout"", ""check_policy"", ""rage_click"", ""add_to_cart"", ""view_returns"", ""view_item"", ""search"", ""check_policy"", ""view_item"", ""remove_from_cart""]",IN,tablet,free,1,0,0,202.39430754507381,22,0
user_129,"[""add_to_cart"", ""view_item"", ""search"", ""contact_support"", ""check_policy"", ""page_view"", ""view_returns"", ""add_to_cart"", ""wishlist_add"", ""wishlist_add"", ""view_item""]",UK,mobile,free,0,0,1,37.288329676116746,56,1
user_130,"[""begin_checkout"", ""search"", ""view_returns"", ""contact_support"", ""check_policy"", ""check_policy"", ""wishlist_add""]",CN,tablet,enterprise,0,0,1,397.3907557684766,54,0
user_131,"[""view_returns"", ""page_view"", ""remove_from_cart"", ""purchase"", ""rage_click"", ""view_item"", ""page_view"", ""contact_support"", ""wishlist_add"", ""view_item"", ""check_policy""]",UK,mobile,free,1,0,4,548.0509813595443,14,0
user_132,"[""contact_support"", ""view_item"", ""search"", ""check_policy"", ""view_item"", ""add_to_cart"", ""search""]",FR,desktop,premium,0,1,0,302.543398279244,40,0
user_133,"[""remove_from_cart"", ""page_view"", ""begin_checkout"", ""wishlist_add"", ""rage_click"", ""view_returns"", ""wishlist_add"", ""rage_click"", ""contact_support"", ""rage_click"", ""check_policy""]",UK,desktop,enterprise,0,0,2,55.59577419664382,40,0
user_134,"[""begin_checkout"", ""page_view"", ""page_view"", ""add_to_cart"", ""view_returns"", ""view_item"", ""remove_from_cart"", ""view_item""]",DE,desktop,enterprise,0,0,4,23.243342902325498,99,0
user_135,"[""begin_checkout"", ""rage_click"", ""page_view"", ""begin_checkout"", ""rage_click"", ""page_view"", ""rage_click"", ""view_returns"", ""remove_from_cart"", ""wishlist_add"", ""search"", ""contact_support"", ""begin_checkout"", ""begin_checkout"", ""search"", ""wishlist_add"", ""purchase"", ""check_policy""]",IN,tablet,enterprise,0,0,4,107.69066111082657,80,0
user_136,"[""view_returns"", ""search"", ""view_item"", ""rage_click"", ""check_policy"", ""remove_from_cart"", ""remove_from_cart"", ""search"", ""view_returns"", ""remove_from_cart"", ""purchase"", ""begin_checkout""]",DE,desktop,free,2,0,2,11.307479750588247,50,1
user_137,"[""contact_support"", ""search"", ""view_item"", ""rage_click"", ""contact_support"", ""rage_click"", ""page_view""]",UK,desktop,free,1,0,1,548.3136460308273,55,1
user_138,"[""add_to_cart"", ""view_returns"", ""purchase"", ""begin_checkout"", ""begin_checkout"", ""purchase"", ""check_policy"", ""page_view"", ""rage_click"", ""add_to_cart"", ""remove_from_cart"", ""contact_support"", ""page_view"", ""search""]",IN,desktop,free,2,0,2,364.2679988425977,61,0
user_139,"[""add_to_cart"", ""view_item"", ""view_item"", ""page_view"", ""view_returns"", ""add_to_cart"", ""add_to_cart"", ""purchase"", ""view_returns"", ""rage_click"", ""rage_click"", ""remove_from_cart"", ""begin_checkout"", ""view_item""]",DE,mobile,free,0,0,0,248.81976305799841,93,0
user_140,"[""rage_click"", ""view_returns"", ""add_to_cart"", ""search"", ""wishlist_add"", ""rage_click"", ""add_to_cart"", ""rage_click"", ""view_item"", ""wishlist_add"", ""contact_support"", ""rage_click"", ""view_returns"", ""rage_click"", ""begin_checkout""]",US,mobile,premium,0,0,1,661.181881230432,95,0
user_141,"[""search"", ""view_item"", ""view_returns"", ""wishlist_add"", ""purchase"", ""view_returns"", ""search"", ""begin_checkout"", ""contact_support"", ""view_item"", ""purchase"", ""begin_checkout"", ""wishlist_add"", ""wishlist_add"", ""begin_checkout""]",DE,mobile,enterprise,2,1,2,34.99166330884187,14,0
user_142,"[""page_view"", ""view_item"", ""view_returns"", ""add_to_cart"", ""contact_support"", ""add_to_cart"", ""view_returns"", ""view_returns"", ""view_item"", ""view_returns"", ""search"", ""page_view"", ""purchase"", ""view_returns"", ""add_to_cart"", ""view_returns"", ""wishlist_add""]",FR,mobile,free,2,0,1,376.01168359596664,21,0
user_143,"[""search"", ""search"", ""rage_click"", ""search"", ""rage_click""]",JP,mobile,premium,0,0,1,47.56939454754128,30,0
user_144,"[""contact_support"", ""remove_from_cart"", ""search"", ""purchase"", ""wishlist_add"", ""check_policy"", ""begin_checkout"", ""search"", ""contact_support""]",UK,mobile,enterprise,0,0,0,18.858115564668875,18,0
user_145,"[""add_to_cart"", ""check_policy"", ""contact_support"", ""contact_support"", ""search"", ""begin_checkout"", ""check_policy"", ""view_item"", ""remove_from_cart"", ""view_item"", ""wishlist_add"", ""check_policy"", ""view_item""]",CN,mobile,enterprise,0,1,0,42.78185004796202,26,0
user_146,"[""search"", ""page_view"", ""rage_click"", ""page_view"", ""view_returns"", ""view_item"", ""wishlist_add"", ""view_returns"", ""add_to_cart"", ""purchase"", ""add_to_cart"", ""check_policy"", ""contact_support"", ""rage_click"", ""view_item"", ""wishlist_add"", ""wishlist_add""]",BR,desktop,enterprise,1,0,3,904.4139267257361,33,0
user_147,"[""begin_checkout"", ""purchase"", ""remove_from_cart"", ""remove_from_cart"", ""remove_from_cart"", ""view_item"", ""remove_from_cart"", ""search"", ""page_view"", ""wishlist_add"", ""purchase"", ""page_view"", ""contact_support"", ""purchase"", ""page_view"", ""purchase"", ""contact_support"", ""view_returns"", ""search""]",UK,desktop,free,2,0,2,174.17780881323554,36,1
user_148,"[""view_item"", ""wishlist_add"", ""remove_from_cart"", ""search"", ""add_to_cart"", ""remove_from_cart""]",BR,tablet,enterprise,0,0,2,15.071007275684492,17,1
user_149,"[""wishlist_add"", ""check_policy"", ""search"", ""page_view"", ""purchase"", ""add_to_cart"", ""search"", ""contact_support"", ""check_policy"", ""contact_support"", ""view_item"", ""view_item"", ""remove_from_cart"", ""page_view"", ""add_to_cart"", ""rage_click"", ""check_policy""]",BR,desktop,free,1,1,1,262.8576464306377,53,0
user_150,"[""check_policy"", ""search"", ""remove_from_cart"", ""view_item"", ""remove_from_cart"", ""purchase"", ""search"", ""search"", ""add_to_cart"", ""page_view"", ""wishlist_add"", ""view_returns"", ""wishlist_add"", ""begin_checkout"", ""begin_checkout"", ""search"", ""remove_from_cart"", ""purchase"", ""add_to_cart""]",DE,mobile,premium,1,0,2,66.83585935148255,71,0
user_151,"[""begin_checkout"", ""add_to_cart"", ""search"", ""page_view"", ""contact_support"", ""wishlist_add"", ""purchase"", ""view_item"", ""add_to_cart"", ""page_view"", ""rage_click"", ""view_returns"", ""wishlist_add""]",DE,mobile,enterprise,0,0,4,2.057965669432107,38,1
user_152,"[""wishlist_add"", ""search"", ""view_returns"", ""wishlist_add"", ""rage_click"", ""page_view""]",IN,tablet,premium,0,0,0,426.12390504567463,92,0
user_153,"[""begin_checkout"", ""view_returns"", ""search"", ""view_item"", ""remove_from_cart"", ""check_policy"", ""add_to_cart"", ""wishlist_add"", ""begin_checkout"", ""view_returns"", ""wishlist_add"", ""contact_support"", ""add_to_cart"", ""remove_from_cart"", ""rage_click"", ""check_policy"", ""page_view""]",IN,desktop,free,0,0,4,50.47698839108359,83,0
user_154,"[""wishlist_add"", ""remove_from_cart"", ""remove_from_cart"", ""rage_click"", ""purchase"", ""rage_click"", ""wishlist_add"", ""purchase"", ""purchase"", ""begin_checkout"", ""begin_checkout"", ""view_item"", ""view_returns"", ""view_returns"", ""search"", ""page_view"", ""view_returns"", ""begin_checkout""]",JP,desktop,free,0,0,1,856.7205286627208,33,0
user_155,"[""view_item"", ""purchase"", ""search"", ""rage_click"", ""page_view"", ""wishlist_add""]",JP,tablet,free,1,0,1,269.53514745375253,43,0
user_156,"[""rage_click"", ""view_returns"", ""search"", ""purchase"", ""add_to_cart"", ""view_returns"", ""rage_click"", ""page_view"", ""wishlist_add"", ""rage_click""]",CN,mobile,enterprise,3,0,1,27.30444686013652,69,0
user_157,"[""purchase"", ""purchase"", ""wishlist_add"", ""remove_from_cart"", ""page_view"", ""contact_support"", ""view_returns"", ""view_item"", ""wishlist_add"", ""page_view"", ""view_item"", ""page_view"", ""page_view"", ""rage_click"", ""page_view"", ""remove_from_cart"", ""contact_support"", ""purchase""]",FR,mobile,enterprise,1,0,0,73.70281436166621,40,0
user_158,"[""view_item"", ""purchase"", ""check_policy"", ""contact_support"", ""contact_support"", ""view_item"", ""view_item"", ""contact_support"", ""check_policy"", ""wishlist_add"", ""page_view""]",US,mobile,premium,0,0,3,283.132987506347,13,0
user_159,"[""search"", ""add_to_cart"", ""search"", ""purchase"", ""rage_click"", ""purchase"", ""rage_click"", ""check_policy"", ""rage_click"", ""view_item"", ""wishlist_add"", ""view_returns""]",FR,mobile,free,1,1,0,123.79800648187471,18,1
user_160,"[""view_item"", ""wishlist_add"", ""remove_from_cart"", ""search"", ""check_policy"", ""search"", ""remove_from_cart"", ""remove_from_cart"", ""purchase"", ""contact_support"", ""purchase"", ""contact_support""]",IN,tablet,premium,2,0,3,227.8778083272782,99,0
user_161,"[""add_to_cart"", ""rage_click"", ""wishlist_add"", ""contact_support"", ""search"", ""view_item"", ""purchase"", ""wishlist_add"", ""check_policy"", ""wishlist_add"", ""rage_click"", ""add_to_cart"", ""contact_support"", ""add_to_cart"", ""check_policy"", ""remove_from_cart"", ""view_returns"", ""check_policy"", ""begin_checkout""]",CN,desktop,free,0,0,1,482.1003350446406,86,0
user_162,"[""add_to_cart"", ""wishlist_add"", ""view_item"", ""purchase"", ""view_item"", ""add_to_cart"", ""purchase"", ""begin_checkout"", ""view_returns"", ""rage_click"", ""search""]",UK,mobile,free,1,0,2,471.9339765997506,99,0
user_163,"[""wishlist_add"", ""contact_support"", ""add_to_cart"", ""add_to_cart"", ""purchase"", ""page_view"", ""check_policy""]",DE,desktop,premium,1,0,2,359.1853701424686,63,0
user_164,"[""page_view"", ""begin_checkout"", ""contact_support"", ""view_returns"", ""remove_from_cart"", ""begin_checkout"", ""remove_from_cart"", ""wishlist_add"", ""wishlist_add"", ""remove_from_cart"", ""wishlist_add"", ""view_returns"", ""view_item"", ""page_view"", ""add_to_cart"", ""rage_click""]",FR,desktop,free,0,0,0,651.6099940946849,10,0
user_165,"[""contact_support"", ""begin_checkout"", ""view_item"", ""remove_from_cart"", ""view_item"", ""view_item"", ""remove_from_cart"", ""purchase""]",BR,mobile,premium,0,1,1,66.70342047760913,70,0
user_166,"[""contact_support"", ""add_to_cart"", ""add_to_cart"", ""contact_support"", ""purchase"", ""wishlist_add"", ""add_to_cart"", ""view_item"", ""view_returns"", ""begin_checkout"", ""page_view""]",DE,mobile,enterprise,0,0,1,58.52776382711038,82,0
user_167,"[""contact_support"", ""view_returns"", ""remove_from_cart"", ""check_policy"", ""contact_support"", ""wishlist_add"", ""view_item""]",DE,mobile,premium,0,0,1,481.85723141240607,40,0
user_168,"[""begin_checkout"", ""begin_checkout"", ""purchase"", ""rage_click"", ""purchase"", ""wishlist_add"", ""view_returns"", ""check_policy"", ""rage_click"", ""remove_from_cart"", ""view_item""]",FR,desktop,premium,0,0,2,116.09135967293474,97,1
user_169,"[""purchase"", ""page_view"", ""search"", ""rage_click"", ""rage_click"", ""wishlist_add"", ""view_item"", ""add_to_cart"", ""begin_checkout"", ""begin_checkout"", ""page_view""]",FR,tablet,free,0,0,1,215.3441221110635,54,1
user_170,"[""wishlist_add"", ""view_returns"", ""remove_from_cart"", ""check_policy"", ""search"", ""contact_support"", ""add_to_cart"", ""purchase"", ""contact_support"", ""contact_support"", ""wishlist_add"", ""rage_click""]",BR,mobile,premium,1,0,0,408.7172798716474,69,0
user_171,"[""begin_checkout"", ""remove_from_cart"", ""view_returns"", ""search"", ""wishlist_add""]",IN,desktop,enterprise,0,0,3,151.22072981827085,95,0
user_172,"[""rage_click"", ""purchase"", ""remove_from_cart"", ""wishlist_add"", ""rage_click""]",BR,desktop,enterprise,0,1,1,41.834591005157485,82,1
user_173,"[""begin_checkout"", ""begin_checkout"", ""wishlist_add"", ""begin_checkout"", ""page_view"", ""page_view"", ""view_returns"", ""wishlist_add"", ""view_returns"", ""wishlist_add"", ""purchase"", ""wishlist_add"", ""search"", ""remove_from_cart"", ""view_item""]",JP,mobile,enterprise,1,0,2,341.3218427314315,96,0
user_174,"[""view_item"", ""rage_click"", ""begin_checkout"", ""remove_from_cart"", ""contact_support"", ""page_view"", ""check_policy"", ""add_to_cart"", ""purchase"", ""begin_checkout"", ""begin_checkout"", ""search"", ""begin_checkout"", ""page_view"", ""page_view"", ""add_to_cart"", ""wishlist_add"", ""contact_support""]",IN,tablet,enterprise,0,1,3,509.7421416103781,93,1
user_175,"[""begin_checkout"", ""view_item"", ""view_returns"", ""search"", ""search"", ""view_item"", ""rage_click"", ""view_item""]",CN,mobile,premium,0,0,0,3.8639622584025077,51,0
