user_id,event_sequence,label
211,"[2, 23, 2, 2, 6, 6, 4, 4, 4, 8, 2, 8, 24, 3, 24, 6, 6, 23, 4, 3]",0
212,"[12, 5, 13, 18, 5, 3, 13, 5, 3, 18, 3, 13, 5, 11, 12, 13, 5, 14, 2, 12]",1
213,"[5, 12, 5, 3, 2, 12, 5, 13, 3, 5, 11, 13, 14, 11, 2, 18, 13, 2, 14, 13]",1
214,"[4, 3, 2, 4, 4, 23, 3, 8, 4, 3, 23, 23, 4, 6, 8, 24, 2, 6, 4, 3]",0
215,"[14, 14, 18, 2, 18, 5, 3, 2, 13, 18, 13, 3, 2, 13, 12, 12, 5, 12, 2, 14]",1
216,"[2, 6, 8, 8, 24, 4, 2, 6, 23, 4, 24, 23, 24, 2, 8, 6, 2, 2, 23, 6]",0
217,"[23, 2, 3, 2, 8, 24, 23, 2, 23, 23, 4, 23, 24, 3, 4, 6, 3, 23, 3, 8]",0
218,"[18, 2, 11, 11, 14, 14, 18, 13, 11, 5, 3, 13, 11, 11, 13, 3, 18, 5, 18, 18]",1
219,"[23, 4, 3, 4, 4, 24, 23, 2, 24, 24, 24, 6, 4, 2, 3, 8, 2, 23, 2, 24]",0
220,"[12, 3, 3, 2, 13, 3, 12, 18, 18, 11, 5, 3, 2, 11, 5, 3, 12, 5, 12, 2]",1
221,"[12, 5, 12, 12, 14, 3, 3, 2, 14, 14, 13, 11, 5, 11, 3, 13, 14, 12, 2, 3]",1
222,"[23, 24, 4, 23, 23, 2, 23, 4, 23, 8, 3, 23, 6, 24, 2, 6, 8, 8, 24, 4]",0
223,"[4, 8, 3, 6, 23, 23, 2, 3, 6, 8, 4, 6, 23, 4, 4, 6, 3, 2, 2, 24]",0
224,"[3, 14, 18, 14, 12, 18, 2, 12, 11, 5, 13, 5, 12, 5, 13, 12, 2, 3, 11, 3]",1
225,"[3, 12, 5, 14, 11, 2, 18, 18, 12, 3, 14, 11, 2, 11, 2, 5, 5, 11, 13, 3]",1
226,"[6, 6, 4, 23, 8, 6, 4, 6, 24, 4, 2, 2, 8, 4, 8, 8, 4, 6, 3, 8]",0
227,"[18, 12, 13, 18, 11, 14, 3, 11, 11, 12, 18, 12, 2, 5, 13, 13, 2, 2, 2, 18]",1
228,"[6, 8, 3, 24, 8, 3, 2, 2, 24, 23, 4, 6, 4, 6, 4, 6, 23, 6, 6, 8]",0
229,"[24, 3, 6, 24, 3, 24, 23, 24, 23, 8, 8, 3, 4, 2, 3, 3, 24, 4, 23, 2]",0
230,"[23, 2, 4, 23, 4, 6, 2, 4, 8, 2, 3, 4, 24, 8, 24, 24, 6, 6, 3, 3]",0
231,"[23, 23, 6, 8, 4, 2, 2, 3, 23, 4, 3, 24, 4, 23, 4, 4, 3, 3, 3, 3]",0
232,"[23, 24, 8, 3, 4, 6, 8, 3, 2, 8, 23, 2, 2, 8, 2, 23, 4, 3, 2, 3]",0
233,"[13, 2, 14, 5, 5, 12, 2, 5, 14, 12, 12, 5, 14, 2, 13, 12, 3, 12, 18, 3]",1
234,"[6, 3, 2, 23, 6, 2, 6, 6, 6, 24, 6, 3, 4, 3, 8, 24, 8, 2, 8, 24]",0
235,"[8, 4, 8, 4, 23, 4, 23, 8, 23, 4, 8, 2, 23, 24, 23, 23, 2, 8, 24, 2]",0
236,"[2, 23, 24, 8, 4, 24, 24, 3, 2, 3, 23, 3, 3, 2, 2, 3, 2, 6, 4, 8]",0
237,"[24, 4, 23, 4, 23, 3, 23, 6, 24, 3, 4, 8, 4, 24, 8, 24, 6, 6, 8, 4]",0
238,"[13, 14, 18, 5, 2, 18, 2, 12, 14, 14, 2, 2, 18, 2, 12, 3, 13, 11, 3, 14]",1
239,"[6, 6, 24, 24, 3, 2, 23, 3, 6, 8, 8, 8, 4, 2, 2, 3, 6, 4, 6, 2]",0
240,"[6, 4, 8, 2, 2, 6, 3, 3, 8, 6, 3, 4, 4, 8, 23, 6, 4, 3, 23, 4]",0
241,"[24, 4, 6, 8, 8, 2, 3, 8, 2, 6, 2, 24, 24, 24, 6, 8, 24, 23, 3, 24]",0
242,"[4, 3, 23, 4, 8, 3, 8, 8, 24, 8, 4, 8, 24, 3, 23, 23, 8, 24, 24, 6]",0
243,"[4, 4, 23, 23, 2, 6, 2, 24, 23, 8, 23, 2, 24, 4, 8, 8, 23, 3, 8, 2]",0
244,"[24, 6, 3, 8, 6, 24, 4, 3, 8, 2, 4, 2, 8, 2, 24, 8, 4, 23, 6, 3]",0
245,"[4, 2, 2, 8, 3, 4, 24, 4, 8, 23, 24, 23, 3, 6, 24, 6, 8, 2, 6, 23]",0
246,"[3, 6, 6, 24, 4, 3, 3, 4, 23, 6, 4, 23, 8, 4, 8, 24, 4, 8, 4, 24]",0
247,"[5, 5, 2, 14, 11, 11, 12, 12, 2, 2, 13, 11, 13, 14, 3, 14, 12, 3, 12, 5]",1
248,"[8, 8, 24, 23, 4, 6, 24, 23, 2, 2, 23, 24, 24, 24, 6, 4, 2, 2, 8, 4]",0
249,"[8, 23, 3, 23, 24, 3, 24, 23, 6, 23, 6, 8, 3, 4, 24, 23, 4, 3, 4, 4]",0
250,"[14, 12, 2, 13, 14, 13, 18, 13, 2, 3, 3, 12, 5, 12, 5, 2, 5, 14, 18, 3]",1
251,"[6, 2, 2, 8, 24, 8, 23, 6, 23, 2, 3, 2, 24, 6, 23, 8, 2, 24, 3, 6]",0
252,"[12, 5, 14, 18, 12, 3, 2, 2, 18, 2, 11, 3, 13, 18, 5, 13, 2, 14, 3, 13]",1
253,"[3, 24, 4, 24, 8, 23, 4, 3, 2, 24, 4, 2, 4, 4, 23, 6, 4, 8, 2, 4]",0
254,"[3, 24, 8, 2, 6, 6, 6, 8, 6, 2, 6, 8, 2, 2, 3, 23, 23, 24, 2, 2]",0
255,"[8, 2, 8, 6, 6, 24, 4, 23, 4, 2, 4, 23, 23, 24, 24, 24, 24, 8, 3, 6]",0
256,"[24, 8, 2, 6, 8, 8, 8, 24, 24, 8, 2, 4, 24, 4, 4, 8, 4, 23, 3, 8]",0
257,"[2, 3, 12, 11, 3, 3, 14, 5, 2, 2, 13, 12, 5, 11, 13, 5, 18, 14, 18, 18]",1
258,"[23, 2, 8, 6, 4, 8, 4, 8, 24, 6, 3, 6, 8, 3, 3, 6, 8, 4, 3, 3]",0
259,"[23, 3, 24, 24, 3, 6, 2, 2, 8, 4, 4, 6, 2, 3, 4, 8, 2, 23, 23, 24]",0
260,"[11, 18, 13, 12, 5, 2, 12, 11, 2, 2, 12, 14, 3, 2, 5, 18, 11, 18, 11, 13]",1
261,"[8, 2, 2, 8, 8, 3, 6, 4, 23, 8, 3, 8, 23, 23, 3, 3, 8, 8, 6, 8]",0
262,"[23, 4, 4, 6, 24, 8, 3, 6, 24, 3, 4, 2, 4, 2, 8, 4, 23, 24, 4, 23]",0
263,"[2, 24, 8, 8, 6, 3, 6, 2, 8, 6, 23, 2, 2, 4, 6, 4, 4, 23, 23, 4]",0
264,"[3, 18, 11, 11, 14, 3, 18, 18, 11, 18, 5, 2, 5, 18, 13, 2, 18, 3, 12, 11]",1
265,"[11, 13, 18, 18, 18, 12, 2, 5, 14, 3, 2, 13, 12, 3, 5, 12, 14, 11, 12, 14]",1
266,"[8, 4, 3, 3, 6, 4, 3, 4, 6, 24, 3, 23, 8, 23, 24, 23, 2, 23, 24, 2]",0
267,"[4, 23, 24, 4, 8, 2, 4, 24, 2, 3, 6, 4, 3, 6, 6, 8, 3, 6, 23, 6]",0
268,"[23, 2, 24, 23, 4, 23, 2, 23, 6, 8, 2, 6, 6, 23, 24, 3, 8, 2, 4, 4]",0
269,"[6, 8, 24, 23, 2, 8, 24, 6, 8, 8, 8, 8, 24, 4, 6, 4, 23, 3, 2, 4]",0
270,"[23, 24, 23, 4, 23, 2, 4, 23, 4, 24, 4, 4, 3, 6, 2, 23, 6, 24, 8, 4]",0
271,"[12, 11, 2, 3, 2, 12, 3, 5, 12, 18, 12, 11, 13, 12, 13, 2, 14, 13, 13, 5]",1
272,"[2, 3, 4, 23, 3, 8, 24, 23, 24, 3, 24, 23, 2, 2, 6, 2, 8, 23, 6, 3]",0
273,"[4, 3, 8, 4, 3, 24, 2, 24, 3, 3, 6, 23, 23, 4, 24, 3, 23, 4, 23, 2]",0
274,"[2, 13, 5, 12, 12, 5, 12, 18, 2, 14, 18, 11, 18, 11, 2, 14, 5, 12, 11, 12]",1
275,"[11, 3, 14, 11, 11, 13, 12, 3, 3, 5, 18, 14, 14, 18, 13, 2, 5, 13, 12, 2]",1
276,"[13, 13, 11, 11, 11, 12, 18, 3, 14, 14, 13, 2, 11, 18, 12, 3, 18, 5, 12, 2]",1
277,"[2, 4, 4, 23, 8, 2, 4, 6, 3, 3, 2, 24, 4, 2, 8, 3, 6, 3, 3, 3]",0
278,"[23, 3, 3, 8, 6, 3, 23, 3, 24, 2, 3, 8, 2, 23, 8, 4, 3, 24, 4, 23]",0
279,"[18, 18, 12, 2, 18, 3, 5, 13, 11, 13, 2, 18, 14, 2, 12, 11, 11, 14, 11, 11]",1
280,"[2, 12, 12, 2, 18, 13, 12, 14, 3, 13, 13, 14, 5, 13, 11, 11, 12, 14, 3, 13]",1
281,"[11, 12, 2, 14, 12, 13, 14, 11, 12, 18, 14, 3, 18, 11, 13, 3, 11, 12, 18, 18]",1
282,"[4, 8, 8, 6, 4, 3, 23, 6, 8, 8, 4, 2, 4, 3, 2, 23, 4, 23, 24, 3]",0
283,"[2, 23, 6, 24, 8, 6, 4, 3, 4, 24, 8, 23, 3, 4, 8, 6, 24, 4, 6, 2]",0
284,"[18, 11, 5, 11, 5, 12, 11, 3, 13, 12, 18, 18, 14, 11, 5, 14, 5, 11, 14, 12]",1
285,"[8, 24, 24, 23, 6, 6, 4, 24, 4, 6, 24, 2, 2, 2, 23, 23, 23, 23, 24, 24]",0
286,"[3, 2, 8, 4, 6, 24, 3, 3, 8, 6, 2, 23, 6, 23, 3, 4, 23, 24, 3, 8]",0
287,"[18, 5, 18, 14, 5, 18, 11, 14, 12, 12, 11, 5, 3, 5, 12, 3, 14, 5, 11, 5]",1
288,"[24, 23, 24, 4, 6, 8, 24, 6, 3, 6, 8, 3, 3, 23, 3, 8, 6, 23, 4, 24]",0
289,"[2, 2, 4, 4, 3, 23, 6, 3, 2, 8, 24, 3, 2, 4, 6, 3, 3, 3, 3, 24]",0
290,"[3, 3, 14, 3, 3, 12, 12, 11, 5, 3, 13, 5, 18, 5, 5, 3, 3, 18, 5, 12]",1
291,"[23, 2, 8, 23, 24, 2, 8, 23, 23, 4, 24, 23, 8, 8, 8, 3, 6, 8, 23, 24]",0
292,"[3, 18, 12, 3, 11, 14, 14, 5, 12, 11, 3, 11, 12, 5, 12, 14, 2, 2, 5, 13]",1
293,"[2, 13, 18, 5, 5, 12, 13, 2, 5, 3, 3, 3, 12, 5, 2, 2, 18, 11, 13, 13]",1
294,"[12, 3, 3, 14, 5, 11, 11, 5, 13, 5, 3, 3, 13, 11, 3, 2, 18, 14, 3, 18]",1
295,"[3, 2, 8, 2, 2, 3, 3, 2, 6, 23, 4, 2, 3, 24, 6, 6, 8, 4, 3, 23]",0
296,"[24, 8, 23, 8, 6, 8, 2, 24, 23, 6, 23, 3, 3, 6, 8, 8, 3, 24, 6, 3]",0
297,"[3, 4, 24, 23, 2, 4, 8, 24, 6, 24, 23, 2, 8, 23, 2, 24, 3, 6, 8, 2]",0
298,"[5, 13, 14, 14, 5, 13, 14, 3, 3, 12, 3, 11, 12, 5, 5, 18, 13, 11, 5, 12]",1
299,"[6, 4, 24, 2, 24, 6, 4, 4, 6, 4, 4, 2, 3, 6, 3, 24, 6, 6, 3, 4]",0
300,"[6, 3, 24, 3, 24, 4, 23, 4, 6, 4, 3, 8, 8, 6, 4, 4, 6, 2, 3, 23]",0
301,"[6, 23, 24, 4, 6, 3, 4, 8, 6, 8, 2, 6, 3, 8, 4, 6, 24, 4, 4, 24]",0
302,"[3, 24, 8, 4, 24, 8, 3, 6, 6, 6, 3, 4, 4, 3, 8, 4, 6, 24, 8, 23]",0
303,"[12, 18, 14, 3, 12, 11, 18, 18, 5, 13, 14, 14, 18, 2, 2, 14, 5, 13, 5, 5]",1
304,"[24, 2, 24, 23, 24, 2, 6, 8, 8, 24, 3, 24, 3, 8, 23, 23, 8, 8, 6, 8]",0
305,"[3, 23, 23, 4, 2, 4, 4, 6, 23, 4, 3, 4, 23, 24, 2, 6, 2, 2, 8, 6]",0
306,"[2, 18, 14, 14, 5, 5, 3, 18, 5, 14, 11, 5, 3, 18, 5, 3, 14, 2, 12, 3]",1
307,"[23, 3, 8, 3, 2, 8, 23, 4, 24, 2, 6, 4, 4, 3, 24, 23, 4, 4, 6, 8]",0
308,"[23, 4, 4, 3, 23, 6, 4, 8, 6, 4, 24, 3, 3, 6, 8, 6, 2, 2, 6, 4]",0
309,"[24, 2, 24, 8, 2, 8, 2, 23, 2, 6, 6, 6, 24, 2, 3, 6, 3, 8, 4, 24]",0
310,"[23, 24, 6, 3, 24, 23, 4, 6, 24, 4, 23, 6, 4, 8, 8, 3, 6, 8, 2, 23]",0
311,"[6, 24, 4, 4, 2, 6, 3, 8, 4, 8, 2, 23, 2, 4, 6, 23, 8, 23, 2, 3]",0
312,"[4, 6, 2, 23, 8, 3, 3, 2, 2, 8, 23, 23, 23, 24, 8, 4, 6, 2, 6, 3]",0
313,"[8, 24, 3, 24, 24, 2, 23, 23, 2, 3, 24, 2, 6, 8, 23, 2, 6, 24, 6, 3]",0
314,"[2, 4, 23, 4, 2, 2, 8, 6, 2, 24, 3, 2, 6, 24, 2, 8, 8, 24, 4, 2]",0
315,"[8, 6, 2, 4, 23, 6, 6, 8, 4, 2, 4, 23, 4, 3, 4, 8, 3, 23, 8, 4]",0
316,"[24, 6, 4, 23, 4, 3, 4, 6, 4, 3, 4, 6, 8, 23, 3, 24, 8, 4, 3, 6]",0
317,"[2, 6, 8, 3, 4, 4, 23, 8, 2, 3, 8, 2, 8, 6, 23, 4, 6, 8, 2, 23]",0
318,"[8, 3, 2, 23, 4, 8, 4, 6, 6, 2, 24, 6, 24, 4, 8, 6, 2, 23, 6, 8]",0
319,"[2, 23, 24, 23, 2, 4, 6, 3, 24, 24, 24, 6, 3, 6, 6, 3, 4, 23, 3, 23]",0
320,"[8, 8, 8, 6, 2, 4, 4, 3, 6, 3, 2, 24, 3, 23, 3, 4, 2, 8, 6, 4]",0
321,"[6, 3, 6, 3, 23, 2, 23, 8, 3, 8, 4, 24, 2, 24, 3, 4, 4, 8, 6, 3]",0
322,"[2, 8, 23, 2, 4, 2, 23, 3, 3, 8, 8, 3, 8, 23, 23, 8, 6, 8, 24, 24]",0
323,"[3, 24, 23, 4, 3, 3, 4, 6, 2, 3, 3, 6, 4, 24, 8, 8, 24, 2, 4, 8]",0
324,"[5, 14, 3, 3, 3, 11, 3, 12, 13, 5, 14, 3, 12, 14, 12, 14, 11, 3, 14, 13]",1
325,"[24, 3, 2, 4, 4, 24, 8, 23, 24, 2, 24, 2, 4, 4, 4, 6, 3, 24, 6, 24]",0
326,"[2, 2, 3, 2, 14, 2, 5, 3, 18, 3, 13, 13, 2, 11, 5, 2, 3, 3, 11, 18]",1
327,"[5, 3, 12, 3, 2, 3, 11, 18, 14, 12, 3, 11, 5, 13, 5, 13, 3, 5, 18, 14]",1
328,"[3, 23, 24, 3, 4, 3, 8, 8, 3, 6, 6, 23, 6, 3, 24, 4, 2, 24, 3, 23]",0
329,"[6, 4, 8, 23, 8, 3, 8, 24, 24, 23, 8, 4, 3, 4, 23, 24, 24, 3, 4, 2]",0
330,"[8, 24, 6, 4, 4, 24, 23, 24, 8, 4, 8, 2, 23, 24, 4, 24, 24, 23, 6, 6]",0
331,"[3, 12, 12, 11, 3, 5, 12, 3, 13, 14, 14, 18, 5, 3, 3, 18, 11, 5, 14, 2]",1
332,"[5, 14, 11, 14, 12, 3, 14, 12, 3, 18, 14, 3, 12, 18, 13, 12, 18, 18, 2, 13]",1
333,"[6, 2, 3, 23, 8, 8, 23, 23, 4, 6, 2, 24, 4, 4, 3, 6, 8, 23, 2, 8]",0
334,"[6, 4, 2, 6, 23, 23, 2, 3, 23, 4, 8, 2, 3, 6, 24, 2, 3, 4, 8, 8]",0
335,"[24, 4, 24, 2, 24, 6, 3, 6, 4, 3, 6, 2, 3, 8, 6, 8, 4, 23, 3, 3]",0
336,"[23, 6, 4, 23, 8, 6, 24, 8, 3, 2, 6, 4, 3, 8, 2, 23, 3, 3, 6, 8]",0
337,"[8, 8, 6, 3, 24, 23, 4, 3, 4, 23, 2, 23, 3, 4, 4, 6, 2, 2, 3, 6]",0
338,"[24, 6, 2, 3, 23, 4, 6, 2, 8, 8, 23, 4, 3, 4, 8, 6, 8, 4, 2, 3]",0
339,"[18, 5, 2, 2, 5, 3, 14, 18, 5, 11, 3, 5, 13, 3, 2, 3, 2, 2, 14, 3]",1
340,"[3, 2, 5, 18, 5, 18, 5, 13, 13, 18, 13, 18, 11, 3, 14, 13, 18, 14, 3, 2]",1
341,"[23, 24, 4, 8, 4, 8, 8, 24, 3, 8, 4, 4, 6, 2, 8, 2, 24, 2, 6, 8]",0
342,"[14, 13, 2, 2, 12, 12, 11, 13, 14, 5, 12, 3, 13, 13, 11, 5, 14, 2, 14, 2]",1
343,"[24, 2, 24, 8, 3, 4, 3, 6, 6, 3, 4, 23, 2, 24, 8, 23, 6, 3, 24, 2]",0
344,"[23, 23, 6, 4, 2, 23, 23, 2, 6, 23, 4, 3, 24, 24, 2, 3, 8, 8, 3, 8]",0
345,"[2, 8, 2, 4, 3, 24, 6, 23, 2, 4, 6, 24, 6, 3, 23, 24, 24, 23, 23, 8]",0
346,"[2, 2, 8, 24, 24, 24, 6, 2, 2, 4, 23, 3, 2, 6, 3, 24, 23, 23, 23, 6]",0
347,"[23, 8, 24, 4, 6, 6, 23, 3, 4, 6, 3, 23, 3, 23, 6, 23, 3, 8, 8, 23]",0
348,"[12, 14, 2, 13, 2, 2, 18, 11, 18, 11, 18, 5, 2, 5, 5, 13, 2, 14, 18, 18]",1
349,"[6, 6, 8, 24, 2, 8, 4, 24, 8, 23, 6, 6, 4, 23, 2, 2, 2, 3, 23, 24]",0
350,"[13, 3, 2, 3, 12, 14, 3, 3, 14, 18, 18, 13, 3, 18, 14, 13, 5, 12, 5, 5]",1
351,"[18, 11, 11, 11, 3, 2, 18, 11, 2, 13, 5, 3, 3, 11, 14, 5, 2, 3, 3, 5]",1
352,"[14, 18, 3, 3, 18, 11, 12, 2, 3, 2, 14, 2, 5, 11, 18, 11, 3, 11, 14, 11]",1
353,"[12, 12, 5, 18, 13, 12, 18, 5, 12, 11, 12, 12, 11, 5, 12, 3, 14, 3, 18, 14]",1
354,"[23, 24, 6, 3, 24, 3, 23, 6, 23, 2, 4, 24, 6, 3, 3, 4, 8, 6, 8, 3]",0
355,"[6, 23, 8, 23, 3, 3, 8, 3, 8, 24, 4, 4, 6, 4, 8, 8, 2, 24, 23, 24]",0
356,"[3, 8, 24, 3, 3, 3, 23, 6, 4, 3, 24, 2, 23, 23, 3, 2, 23, 2, 24, 23]",0
357,"[8, 24, 2, 4, 6, 24, 23, 4, 8, 2, 8, 24, 23, 3, 2, 4, 4, 6, 4, 3]",0
358,"[24, 3, 23, 6, 2, 8, 24, 6, 6, 8, 4, 4, 24, 2, 3, 24, 3, 3, 4, 2]",0
359,"[3, 2, 23, 6, 2, 24, 24, 23, 8, 8, 6, 23, 4, 8, 2, 24, 24, 24, 8, 24]",0
360,"[2, 6, 8, 8, 23, 4, 23, 23, 4, 2, 23, 3, 4, 24, 23, 24, 4, 24, 6, 23]",0
361,"[2, 6, 23, 8, 6, 4, 23, 3, 3, 4, 23, 23, 8, 3, 23, 2, 6, 6, 6, 24]",0
362,"[4, 8, 6, 23, 8, 24, 2, 23, 4, 23, 4, 2, 8, 24, 23, 2, 23, 2, 6, 23]",0
363,"[8, 6, 8, 8, 8, 3, 23, 3, 2, 8, 8, 2, 4, 24, 23, 2, 3, 24, 4, 6]",0
364,"[2, 4, 23, 4, 3, 6, 6, 6, 6, 23, 8, 6, 24, 6, 2, 8, 4, 4, 23, 24]",0
365,"[2, 2, 3, 4, 8, 24, 6, 8, 24, 8, 3, 24, 8, 8, 2, 6, 3, 8, 23, 4]",0
366,"[2, 24, 23, 23, 23, 24, 24, 3, 4, 23, 2, 2, 24, 4, 2, 3, 8, 24, 23, 4]",0
367,"[12, 3, 5, 5, 13, 18, 5, 12, 2, 14, 3, 18, 5, 3, 12, 18, 12, 2, 3, 14]",1
368,"[3, 11, 3, 11, 18, 18, 13, 11, 3, 13, 12, 13, 13, 11, 18, 11, 18, 13, 11, 12]",1
369,"[2, 4, 6, 2, 2, 6, 6, 4, 3, 3, 23, 6, 4, 2, 4, 3, 23, 8, 2, 24]",0
370,"[2, 24, 4, 8, 3, 4, 24, 2, 3, 24, 6, 23, 8, 6, 24, 24, 2, 4, 24, 8]",0
371,"[14, 5, 12, 3, 3, 11, 12, 11, 12, 2, 18, 13, 11, 3, 5, 18, 12, 18, 11, 11]",1
372,"[3, 8, 2, 8, 3, 6, 24, 2, 8, 3, 24, 6, 8, 8, 4, 4, 6, 2, 2, 23]",0
373,"[24, 6, 24, 6, 3, 2, 23, 6, 8, 23, 4, 8, 24, 6, 2, 8, 24, 2, 6, 23]",0
374,"[13, 12, 3, 3, 2, 11, 14, 5, 18, 14, 3, 12, 3, 3, 5, 5, 13, 2, 18, 5]",1
375,"[3, 6, 2, 2, 3, 8, 24, 23, 8, 24, 4, 8, 3, 8, 24, 23, 4, 4, 3, 2]",0
376,"[8, 8, 2, 6, 23, 6, 3, 3, 24, 23, 24, 6, 2, 2, 4, 3, 24, 8, 3, 6]",0
377,"[14, 2, 11, 2, 13, 14, 12, 5, 12, 5, 2, 12, 14, 11, 11, 13, 14, 2, 13, 3]",1
378,"[2, 23, 8, 6, 23, 8, 4, 3, 23, 2, 6, 8, 8, 6, 4, 2, 24, 2, 8, 6]",0
379,"[5, 13, 11, 3, 14, 12, 11, 5, 12, 18, 3, 13, 5, 12, 5, 5, 18, 13, 18, 5]",1
380,"[14, 5, 11, 2, 14, 18, 3, 11, 2, 11, 18, 12, 12, 13, 5, 18, 5, 5, 18, 14]",1
381,"[6, 6, 23, 2, 6, 23, 3, 8, 4, 2, 23, 24, 24, 6, 4, 6, 4, 6, 8, 3]",0
382,"[8, 4, 23, 8, 8, 8, 2, 2, 2, 24, 2, 24, 3, 8, 24, 6, 23, 3, 6, 2]",0
383,"[24, 23, 23, 3, 2, 23, 23, 4, 4, 8, 6, 4, 23, 3, 2, 24, 23, 8, 4, 6]",0
384,"[2, 23, 24, 6, 8, 4, 24, 4, 4, 6, 4, 24, 4, 23, 8, 23, 3, 4, 24, 8]",0
385,"[3, 4, 3, 2, 3, 2, 23, 24, 23, 6, 8, 6, 2, 3, 6, 2, 23, 4, 2, 4]",0
386,"[23, 23, 23, 24, 24, 24, 4, 24, 24, 4, 2, 6, 3, 23, 4, 6, 4, 3, 23, 24]",0
387,"[3, 6, 24, 24, 24, 24, 8, 2, 4, 8, 23, 6, 2, 23, 3, 4, 24, 24, 8, 6]",0
388,"[13, 18, 14, 3, 18, 3, 11, 11, 12, 14, 18, 12, 5, 18, 18, 14, 5, 5, 13, 14]",1
389,"[8, 3, 2, 8, 23, 23, 8, 3, 23, 8, 3, 3, 3, 3, 6, 6, 2, 24, 24, 8]",0
390,"[11, 5, 12, 13, 5, 5, 11, 12, 12, 3, 2, 14, 3, 18, 3, 13, 11, 18, 11, 14]",1
391,"[3, 8, 24, 4, 6, 8, 6, 4, 8, 3, 24, 6, 8, 23, 8, 24, 4, 4, 4, 6]",0
392,"[18, 5, 11, 5, 14, 3, 13, 14, 2, 3, 12, 14, 12, 5, 2, 14, 13, 12, 18, 13]",1
393,"[24, 8, 8, 4, 23, 8, 6, 23, 2, 8, 3, 2, 3, 23, 23, 6, 24, 23, 8, 4]",0
394,"[4, 8, 24, 8, 2, 24, 2, 6, 24, 23, 2, 6, 6, 6, 24, 2, 6, 2, 8, 23]",0
395,"[2, 4, 6, 6, 2, 2, 6, 8, 2, 6, 3, 2, 23, 2, 24, 24, 24, 3, 6, 4]",0
396,"[2, 8, 24, 8, 2, 23, 24, 2, 6, 3, 23, 8, 24, 24, 4, 6, 3, 6, 4, 23]",0
397,"[6, 2, 8, 23, 3, 2, 3, 8, 23, 23, 4, 2, 2, 6, 6, 2, 4, 23, 8, 24]",0
398,"[5, 13, 3, 5, 13, 13, 14, 11, 11, 3, 14, 11, 18, 14, 2, 3, 18, 5, 3, 11]",1
399,"[3, 8, 6, 2, 3, 24, 23, 4, 24, 8, 2, 2, 4, 23, 4, 3, 24, 4, 4, 2]",0
400,"[6, 4, 4, 4, 6, 2, 24, 3, 6, 6, 24, 8, 3, 24, 2, 3, 23, 4, 23, 4]",0
401,"[3, 2, 24, 2, 3, 6, 23, 4, 8, 6, 4, 2, 24, 8, 3, 4, 24, 3, 2, 23]",0
402,"[12, 14, 2, 3, 12, 18, 2, 11, 2, 12, 2, 18, 12, 3, 3, 5, 13, 13, 3, 13]",1
403,"[23, 6, 4, 23, 2, 24, 2, 24, 2, 3, 6, 6, 6, 8, 24, 6, 6, 8, 6, 3]",0
404,"[8, 8, 24, 6, 3, 8, 24, 6, 8, 24, 4, 6, 4, 6, 8, 8, 23, 23, 24, 24]",0
405,"[8, 6, 3, 2, 3, 3, 23, 4, 6, 8, 2, 4, 8, 3, 6, 8, 24, 8, 24, 24]",0
406,"[2, 8, 2, 24, 23, 23, 2, 2, 8, 8, 24, 4, 23, 8, 6, 2, 2, 8, 8, 8]",0
407,"[3, 4, 24, 24, 24, 8, 4, 2, 24, 2, 6, 6, 6, 23, 6, 24, 23, 8, 23, 3]",0
408,"[3, 6, 4, 24, 3, 3, 6, 3, 24, 8, 24, 3, 8, 24, 24, 6, 6, 23, 2, 8]",0
409,"[14, 5, 2, 14, 13, 3, 3, 14, 11, 14, 13, 11, 18, 11, 2, 12, 14, 11, 13, 5]",1
410,"[3, 4, 4, 24, 24, 8, 3, 6, 24, 24, 4, 6, 23, 6, 23, 6, 6, 8, 2, 6]",0
411,"[23, 8, 23, 24, 4, 8, 4, 24, 8, 8, 8, 6, 6, 2, 24, 24, 23, 6, 6, 8]",0
412,"[8, 2, 8, 23, 2, 23, 4, 4, 3, 8, 6, 23, 3, 23, 23, 2, 4, 23, 6, 3]",0
413,"[8, 8, 3, 23, 3, 24, 8, 24, 6, 3, 4, 2, 4, 6, 3, 24, 8, 23, 8, 6]",0
414,"[3, 24, 24, 6, 4, 23, 8, 24, 2, 23, 6, 24, 23, 24, 2, 23, 6, 8, 4, 23]",0
415,"[8, 3, 3, 2, 3, 24, 24, 8, 8, 8, 3, 4, 6, 6, 3, 6, 24, 6, 24, 3]",0
416,"[3, 3, 2, 8, 2, 6, 6, 8, 24, 2, 4, 24, 2, 8, 24, 3, 2, 24, 4, 8]",0
417,"[6, 3, 8, 4, 3, 2, 6, 23, 23, 2, 3, 6, 2, 8, 8, 23, 2, 24, 2, 4]",0
418,"[3, 6, 3, 6, 24, 3, 2, 4, 2, 2, 23, 3, 4, 4, 23, 6, 8, 3, 23, 6]",0
419,"[23, 3, 3, 8, 2, 24, 2, 6, 23, 8, 23, 6, 4, 8, 24, 4, 6, 3, 4, 3]",0
420,"[2, 3, 6, 4, 24, 23, 3, 4, 4, 3, 3, 6, 23, 6, 8, 3, 24, 2, 3, 24]",0
421,"[4, 2, 4, 8, 2, 6, 2, 23, 8, 23, 4, 3, 6, 2, 8, 6, 6, 4, 8, 6]",0
